Date Local,pm25_aqi,ozone_aqi,AQI,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,winddirection_10m_dominant,dewpoint_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,cloudcover_mean,shortwave_radiation_sum
2022-02-10,47.0,36.0,47.0,31.0,12.6,0.0,21.4,332,-0.5,27,1017.0,0,16.5
2022-02-11,52.0,41.0,52.0,29.5,11.9,0.0,12.4,29,1.1,33,1015.7,0,16.49
2022-02-12,48.0,43.0,48.0,31.6,10.1,0.0,11.5,43,-1.2,28,1018.4,2,16.98
2022-02-13,42.0,49.0,49.0,30.6,13.2,0.0,19.8,343,-2.2,24,1020.8,6,17.15
2022-02-14,57.0,43.0,57.0,26.4,12.5,0.0,14.1,177,2.7,43,1017.0,29,17.06
2022-02-15,39.0,36.0,39.0,16.5,8.8,2.0,24.2,115,7.7,73,1010.6,86,10.29
2022-02-16,41.0,31.0,41.0,18.5,4.7,0.0,15.2,123,3.8,63,1014.9,7,17.27
2022-02-17,40.0,40.0,40.0,21.0,6.8,0.0,16.4,298,0.1,47,1023.2,1,17.94
2022-02-18,40.0,42.0,42.0,23.8,5.4,0.0,14.4,351,-2.7,37,1022.7,6,18.01
2022-02-19,51.0,44.0,51.0,25.5,10.4,0.0,15.6,294,0.1,37,1018.1,35,17.87
2022-02-20,69.0,44.0,69.0,19.8,9.1,0.0,14.6,165,9.0,78,1015.1,74,15.75
2022-02-21,53.0,39.0,53.0,15.9,9.6,0.7,18.9,175,6.7,71,1014.3,71,11.82
2022-02-22,30.0,39.0,39.0,15.9,8.9,0.9,32.7,232,4.4,62,1014.3,45,15.2
2022-02-23,13.0,38.0,38.0,14.1,3.6,0.2,23.1,324,-3.0,51,1015.5,31,17.14
2022-02-24,28.0,39.0,39.0,16.7,0.9,0.0,19.0,307,-7.1,39,1023.6,0,19.29
2022-02-25,51.0,39.0,51.0,19.0,3.8,0.0,14.6,327,-5.5,35,1022.4,0,19.12
2022-02-26,46.0,40.0,46.0,21.5,3.7,0.0,16.2,324,-8.4,27,1024.6,22,19.0
2022-02-27,33.0,46.0,46.0,25.4,5.6,0.0,19.4,314,-8.7,25,1024.0,27,19.08
2022-02-28,42.0,40.0,42.0,30.7,7.8,0.0,15.6,230,-7.9,19,1019.3,0,19.84
2022-03-01,39.0,43.0,43.0,30.8,9.6,0.0,20.5,214,-6.0,22,1017.4,0,20.26
2022-03-02,56.0,44.0,56.0,29.2,13.6,0.0,13.6,149,-4.1,21,1015.7,43,19.87
2022-03-03,67.0,47.0,67.0,22.5,10.6,0.7,18.9,137,7.9,63,1013.0,74,18.54
2022-03-04,30.0,37.0,37.0,17.9,9.9,10.9,25.0,210,8.9,75,1014.0,65,14.88
2022-03-05,34.0,40.0,40.0,15.7,8.5,1.1,25.8,259,4.2,63,1017.1,41,16.39
2022-03-06,41.0,40.0,41.0,17.4,4.3,0.0,18.4,14,2.6,60,1022.0,2,19.9
2022-03-07,48.0,41.0,48.0,22.4,5.6,0.0,18.8,101,1.4,53,1022.6,2,20.86
2022-03-08,39.0,43.0,43.0,21.7,4.6,0.0,19.5,256,-2.0,43,1019.7,0,21.09
2022-03-10,60.0,44.0,60.0,21.4,9.3,0.1,24.5,211,7.7,69,1014.8,26,19.4
2022-03-11,49.0,47.0,49.0,23.8,6.3,0.0,15.5,322,-8.6,23,1023.9,0,21.76
2022-03-12,41.0,49.0,49.0,26.7,7.4,0.0,24.4,271,-6.9,23,1021.3,0,21.87
2022-03-13,55.0,50.0,55.0,22.8,9.2,0.0,18.3,153,4.5,51,1019.0,47,21.26
2022-03-15,59.0,44.0,59.0,25.5,10.1,0.0,21.4,192,7.2,58,1019.5,44,20.54
2022-03-16,51.0,41.0,51.0,29.4,10.9,0.0,37.8,323,5.5,54,1015.7,25,21.23
2022-03-17,53.0,44.0,53.0,28.6,10.6,0.0,21.9,245,0.8,37,1016.6,52,21.32
2022-03-18,56.0,47.0,56.0,28.0,11.4,0.0,14.2,179,1.9,35,1016.3,9,22.65
2022-03-19,56.0,40.0,56.0,21.4,12.4,0.1,21.8,209,9.2,68,1015.6,84,18.72
2022-03-20,14.0,42.0,42.0,25.0,11.4,0.1,34.4,306,3.6,46,1013.8,25,22.35
2022-03-21,55.0,43.0,55.0,25.5,9.2,0.0,19.9,157,4.3,49,1017.4,64,22.25
2022-03-22,52.0,49.0,52.0,30.5,12.9,0.0,17.1,228,2.0,32,1017.1,10,22.78
2022-03-23,40.0,49.0,49.0,31.5,15.6,0.0,21.0,215,1.2,26,1018.5,0,22.95
2022-03-24,52.0,51.0,52.0,30.7,14.1,0.0,20.0,192,4.3,38,1016.6,18,23.14
2022-03-25,57.0,47.0,57.0,29.4,13.3,0.0,18.0,211,10.1,62,1015.2,84,22.56
2022-03-26,65.0,48.0,65.0,25.7,10.5,0.0,19.9,209,10.0,73,1013.0,57,22.98
2022-03-27,42.0,44.0,44.0,21.5,9.6,0.0,18.0,164,9.3,71,1012.1,60,21.51
2022-03-28,27.0,38.0,38.0,17.4,12.0,30.5,28.8,145,10.4,81,1010.1,85,9.0
2022-03-29,34.0,40.0,40.0,19.0,9.8,0.4,26.5,234,10.1,81,1013.1,27,20.94
2022-03-30,51.0,37.0,51.0,19.2,10.1,0.0,18.6,225,11.0,82,1016.9,28,22.58
2022-03-31,53.0,36.0,53.0,18.1,12.6,0.9,13.6,175,11.7,82,1012.2,100,10.56
2022-04-01,56.0,46.0,56.0,20.4,12.1,0.0,16.6,233,11.9,81,1012.4,36,20.93
2022-04-02,57.0,46.0,57.0,19.2,10.9,0.2,17.6,233,11.7,85,1016.0,76,14.63
2022-04-03,52.0,46.0,52.0,18.8,11.9,0.1,15.3,232,11.7,82,1014.3,77,12.24
2022-04-04,60.0,46.0,60.0,21.5,10.1,0.0,15.2,134,10.4,79,1013.1,60,22.14
2022-04-05,62.0,39.0,62.0,30.6,10.4,0.0,20.3,147,10.7,69,1012.2,8,24.71
2022-04-06,61.0,101.0,101.0,32.8,13.3,0.0,15.8,254,9.6,53,1014.3,0,25.09
2022-04-07,56.0,84.0,84.0,36.3,15.0,0.0,20.9,278,2.0,28,1016.2,0,25.81
2022-04-08,52.0,71.0,71.0,37.3,15.1,0.0,22.4,270,-2.8,19,1012.5,5,26.04
2022-04-09,68.0,87.0,87.0,29.8,15.9,0.0,17.2,147,6.7,39,1009.0,26,25.58
2022-04-10,72.0,50.0,72.0,24.2,14.5,0.0,19.4,180,11.9,69,1010.6,77,20.18
2022-04-11,61.0,44.0,61.0,20.0,14.1,1.3,23.2,194,10.6,69,1011.0,73,18.37
2022-04-12,21.0,45.0,45.0,21.5,10.9,0.0,32.8,324,-7.8,24,1014.8,6,27.33
2022-04-14,53.0,50.0,53.0,23.1,9.5,0.0,22.7,206,4.6,53,1015.5,0,26.4
2022-04-15,49.0,44.0,49.0,23.2,10.8,0.0,22.1,194,9.1,68,1014.7,15,25.37
2022-04-16,31.0,32.0,32.0,21.1,11.4,0.2,27.8,215,10.9,76,1018.1,49,21.29
2022-04-17,42.0,44.0,44.0,23.5,11.1,0.0,18.4,209,10.2,70,1019.1,32,25.46
2022-04-18,53.0,54.0,54.0,25.8,11.2,0.0,20.9,202,10.1,67,1016.1,73,24.78
2022-04-19,47.0,36.0,47.0,25.5,12.9,0.0,20.3,186,9.8,62,1013.4,42,26.5
2022-04-20,36.0,42.0,42.0,23.6,13.4,0.0,16.9,157,9.2,61,1015.0,58,22.89
2022-04-21,33.0,37.0,37.0,21.4,9.9,0.1,25.3,231,9.4,71,1016.3,28,26.25
2022-04-22,33.0,42.0,42.0,20.6,11.8,5.4,30.1,252,8.4,65,1015.5,54,23.81
2022-04-23,52.0,47.0,52.0,24.5,9.6,0.0,27.0,235,7.5,60,1016.9,20,27.13
2022-04-24,34.0,54.0,54.0,31.0,9.7,0.0,25.3,251,-0.6,33,1014.9,0,27.94
2022-04-25,42.0,87.0,87.0,32.8,12.4,0.0,25.0,264,-4.4,20,1013.9,25,28.12
2022-04-26,60.0,51.0,60.0,28.5,12.9,0.0,17.8,169,5.6,42,1012.3,78,23.8
2022-04-27,69.0,54.0,69.0,23.9,12.7,0.0,15.6,154,10.8,68,1013.9,36,25.6
2022-04-28,63.0,54.0,63.0,21.0,13.2,0.0,19.9,188,9.5,65,1014.8,57,21.3
2022-04-29,62.0,61.0,62.0,23.8,10.3,0.0,18.1,234,9.5,66,1014.7,13,26.48
2022-04-30,63.0,80.0,80.0,26.2,10.9,0.0,21.3,225,9.5,63,1012.2,3,28.36
2022-05-01,65.0,77.0,77.0,23.7,13.1,0.0,16.5,182,11.6,71,1010.3,41,26.25
2022-05-02,61.0,48.0,61.0,24.1,14.1,0.0,19.7,207,11.2,68,1013.4,36,25.95
2022-05-03,58.0,54.0,58.0,24.4,14.0,0.0,20.1,186,11.5,68,1012.8,39,25.17
2022-05-04,64.0,64.0,64.0,27.2,12.6,0.0,19.1,217,11.9,71,1013.4,38,26.27
2022-05-05,66.0,71.0,71.0,26.9,13.4,0.0,18.5,196,11.8,70,1015.3,51,26.69
2022-05-06,58.0,64.0,64.0,28.6,12.1,0.0,19.1,198,10.7,63,1014.2,24,27.72
2022-05-07,56.0,47.0,56.0,25.9,14.5,0.0,19.5,180,12.4,69,1012.3,56,26.74
2022-05-08,55.0,41.0,55.0,22.1,13.8,0.3,19.4,171,10.6,67,1011.0,65,18.67
2022-05-09,53.0,48.0,53.0,22.2,10.5,0.4,21.5,206,6.8,59,1013.4,33,26.09
2022-05-10,47.0,42.0,47.0,22.4,9.9,0.0,26.2,227,4.1,52,1016.9,38,28.4
2022-05-11,33.0,44.0,44.0,22.8,8.4,0.0,26.7,300,-1.4,41,1018.8,1,29.81
2022-05-12,37.0,58.0,58.0,27.8,9.0,0.0,23.4,271,-3.7,24,1019.3,4,29.64
2022-05-13,52.0,101.0,101.0,33.2,13.2,0.0,20.6,219,-0.1,25,1014.8,0,29.58
2022-05-14,56.0,164.0,164.0,34.7,16.6,0.0,21.5,199,2.7,26,1012.6,60,29.15
2022-05-15,65.0,93.0,93.0,31.8,14.7,0.0,25.5,186,8.4,47,1012.2,26,27.09
2022-05-16,60.0,48.0,60.0,25.5,13.8,0.0,19.7,185,11.9,69,1013.0,29,27.06
2022-05-17,58.0,43.0,58.0,24.0,13.4,0.0,17.1,192,12.2,72,1014.4,30,25.53
2022-05-18,63.0,54.0,63.0,25.8,14.0,0.0,17.9,218,12.3,70,1014.9,32,25.88
2022-05-19,66.0,45.0,66.0,24.9,13.8,0.3,16.9,179,12.6,75,1012.1,75,23.19
2022-05-20,31.0,40.0,40.0,20.5,14.7,1.2,14.9,148,11.9,72,1009.4,97,12.59
2022-05-21,35.0,42.0,42.0,23.2,14.8,0.8,19.5,223,12.1,70,1013.6,64,21.7
2022-05-22,56.0,45.0,56.0,23.2,11.9,0.0,20.0,223,11.2,72,1015.7,13,28.18
2022-05-23,65.0,48.0,65.0,24.5,12.2,0.0,18.2,220,11.6,75,1013.0,67,24.0
2022-05-24,67.0,71.0,71.0,26.4,13.4,0.0,17.9,229,12.6,73,1010.3,48,27.01
2022-05-25,70.0,101.0,101.0,26.4,13.4,0.0,17.1,222,13.8,76,1011.4,42,28.05
2022-05-26,59.0,49.0,59.0,25.1,14.9,0.0,20.0,228,13.2,73,1014.0,56,26.1
2022-05-27,40.0,44.0,44.0,24.0,12.8,0.0,20.1,241,11.9,72,1015.8,84,23.52
2022-05-28,38.0,39.0,39.0,21.5,12.9,0.0,17.3,193,11.8,73,1013.4,97,19.44
2022-05-29,43.0,37.0,43.0,24.8,14.0,0.0,19.4,211,11.5,66,1009.3,32,27.28
2022-05-30,58.0,41.0,58.0,26.4,13.8,0.0,28.0,202,11.0,64,1009.2,28,28.13
2022-05-31,64.0,50.0,64.0,27.0,12.9,0.0,20.1,205,11.4,63,1009.5,13,28.47
2022-06-01,69.0,58.0,69.0,30.6,13.8,0.0,22.2,205,12.5,63,1010.4,13,28.51
2022-06-02,69.0,61.0,69.0,29.5,15.0,0.0,20.6,189,14.4,74,1010.1,70,26.71
2022-06-03,58.0,49.0,58.0,26.2,14.9,0.0,20.2,197,13.3,73,1010.7,79,24.36
2022-06-04,52.0,42.0,52.0,26.8,15.9,0.0,19.2,176,13.5,70,1012.6,67,24.6
2022-06-05,40.0,43.0,43.0,26.9,15.9,0.0,17.8,190,13.7,67,1011.8,59,27.33
2022-06-06,41.0,44.0,44.0,28.4,16.9,0.0,18.8,177,15.2,71,1010.5,41,26.16
2022-06-07,56.0,48.0,56.0,28.7,16.9,0.0,19.0,211,15.5,71,1009.9,33,27.65
2022-06-08,58.0,71.0,71.0,29.6,16.3,0.0,19.4,208,15.6,73,1009.4,41,27.41
2022-06-09,66.0,133.0,133.0,31.2,16.3,0.0,19.1,210,15.4,72,1009.9,67,27.05
2022-06-10,64.0,143.0,143.0,31.8,16.6,0.0,19.4,222,15.9,72,1011.6,21,28.61
2022-06-11,52.0,77.0,77.0,28.7,15.6,0.0,20.2,227,14.9,69,1012.3,7,29.34
2022-06-12,55.0,71.0,71.0,28.4,15.2,0.0,18.3,212,14.6,71,1010.6,17,29.49
2022-06-13,35.0,42.0,42.0,28.2,16.9,0.0,20.4,170,15.0,70,1010.7,38,26.04
2022-06-14,55.0,54.0,55.0,28.6,17.9,0.1,20.5,204,15.2,69,1010.6,36,26.49
2022-06-15,63.0,80.0,80.0,31.1,16.5,0.0,20.0,213,15.9,73,1009.6,34,26.39
2022-06-16,67.0,80.0,80.0,30.4,16.5,0.0,19.1,201,15.8,73,1009.0,47,27.32
2022-06-17,53.0,51.0,53.0,26.7,17.0,0.0,19.9,191,13.3,65,1010.1,43,25.69
2022-06-18,45.0,49.0,49.0,26.2,14.3,0.0,20.8,194,11.6,63,1012.1,12,28.83
2022-06-19,51.0,43.0,51.0,28.1,14.6,0.0,29.6,215,11.0,57,1013.8,0,30.26
2022-06-20,57.0,93.0,93.0,35.2,15.2,0.0,23.4,223,6.1,35,1011.3,0,30.86
2022-06-21,66.0,67.0,67.0,32.8,16.6,0.0,17.3,179,12.1,55,1012.0,7,30.01
2022-06-22,65.0,58.0,65.0,31.1,16.0,37.1,20.6,282,17.5,73,1012.7,48,24.27
2022-06-23,58.0,58.0,58.0,29.0,16.5,0.0,18.0,221,16.4,72,1011.1,1,29.16
2022-06-24,57.0,84.0,84.0,29.5,14.8,0.0,16.9,201,14.9,70,1011.1,0,30.48
2022-06-25,56.0,64.0,64.0,29.6,14.0,0.0,17.7,204,14.7,74,1012.3,20,30.18
2022-06-26,59.0,87.0,87.0,32.0,14.5,0.0,18.1,205,14.3,69,1014.1,22,29.9
2022-06-27,58.0,90.0,90.0,34.1,15.6,0.0,16.9,215,14.4,63,1015.1,14,28.81
2022-06-28,59.0,101.0,101.0,34.0,17.8,0.0,17.1,206,13.6,56,1014.8,0,29.21
2022-06-29,61.0,80.0,80.0,33.4,17.0,0.0,16.1,190,13.8,57,1015.2,2,29.0
2022-06-30,61.0,90.0,90.0,31.7,17.5,0.0,18.8,202,15.2,64,1015.0,7,28.85
2022-07-01,57.0,58.0,58.0,31.3,16.4,0.0,17.2,195,14.4,65,1014.3,12,28.54
2022-07-02,55.0,46.0,55.0,28.4,16.4,0.0,17.8,205,13.8,66,1013.0,3,29.05
2022-07-03,52.0,44.0,52.0,27.0,15.8,0.0,18.8,183,13.9,69,1012.9,28,26.95
2022-07-04,75.0,48.0,75.0,27.1,15.3,0.0,18.4,187,13.6,67,1013.3,4,27.93
2022-07-05,93.0,44.0,93.0,27.7,16.5,0.0,21.5,203,14.4,69,1013.4,19,27.94
2022-07-06,32.0,27.0,32.0,28.1,17.6,0.0,22.5,202,15.4,71,1013.6,41,26.9
2022-07-07,39.0,42.0,42.0,30.5,15.6,0.0,20.5,207,14.8,69,1013.9,27,29.07
2022-07-08,50.0,46.0,50.0,29.6,16.0,0.0,20.2,218,15.1,71,1016.1,42,28.13
2022-07-09,52.0,46.0,52.0,29.5,15.8,0.0,21.4,218,14.9,69,1017.5,21,29.22
2022-07-10,55.0,67.0,67.0,32.2,16.2,0.0,18.9,197,14.9,67,1015.6,15,28.81
2022-07-11,55.0,46.0,55.0,28.7,15.6,0.0,17.9,212,14.9,72,1013.1,16,28.58
2022-07-12,53.0,44.0,53.0,26.6,15.4,0.0,17.1,223,14.2,72,1012.9,34,26.24
2022-07-13,39.0,45.0,45.0,27.7,14.4,0.0,19.8,220,14.0,71,1013.2,37,27.13
2022-07-14,36.0,44.0,44.0,27.8,16.0,0.0,18.6,216,14.9,70,1013.4,27,25.69
2022-07-15,50.0,61.0,61.0,30.8,17.3,0.0,18.8,218,16.1,70,1013.3,12,27.43
2022-07-16,58.0,84.0,84.0,33.7,17.7,0.0,19.9,219,16.1,66,1011.9,2,27.85
2022-07-17,54.0,100.0,100.0,33.7,18.4,0.0,19.5,205,16.0,64,1010.7,15,26.45
2022-07-18,53.0,54.0,54.0,32.7,19.1,0.0,20.4,206,15.9,63,1013.9,14,27.12
2022-07-19,51.0,48.0,51.0,32.8,18.1,0.0,18.0,225,13.8,59,1014.5,11,28.27
2022-07-20,52.0,51.0,52.0,33.2,18.5,0.0,21.7,206,13.8,58,1015.8,60,27.84
2022-07-21,53.0,87.0,87.0,32.7,18.0,0.0,17.8,193,13.6,56,1013.7,56,27.26
2022-07-22,56.0,67.0,67.0,31.2,16.5,0.0,16.1,181,14.7,64,1011.3,26,27.58
2022-07-23,58.0,51.0,58.0,29.8,17.0,0.0,19.2,212,15.9,72,1011.1,44,25.02
2022-07-24,58.0,67.0,67.0,29.0,17.9,0.0,18.7,225,16.3,73,1012.1,43,24.15
2022-07-25,54.0,61.0,61.0,29.8,17.1,0.0,19.6,228,16.6,73,1012.4,23,25.37
2022-07-26,52.0,54.0,54.0,28.6,17.1,0.0,17.3,223,15.9,72,1013.4,23,25.45
2022-07-27,45.0,58.0,58.0,28.6,16.4,0.0,17.4,204,15.1,71,1013.9,29,24.24
2022-07-28,50.0,46.0,50.0,30.5,16.9,0.0,16.0,190,14.1,62,1012.0,31,24.86
2022-07-29,43.0,54.0,54.0,30.5,17.5,0.0,17.4,195,15.5,64,1012.1,24,26.94
2022-07-30,43.0,46.0,46.0,31.7,18.8,0.0,19.9,210,15.8,63,1013.2,61,23.43
2022-07-31,37.0,71.0,71.0,31.6,20.0,1.4,19.4,214,13.7,53,1015.0,56,21.73
2022-08-01,37.0,39.0,39.0,30.6,19.7,0.0,19.5,233,16.7,65,1015.2,44,26.19
2022-08-02,33.0,32.0,33.0,29.6,18.2,0.0,21.5,223,16.3,70,1015.3,14,26.14
2022-08-03,48.0,47.0,48.0,32.2,17.5,0.0,17.6,203,15.5,65,1012.8,63,23.59
2022-08-04,51.0,44.0,51.0,30.6,19.4,0.0,19.2,212,16.7,67,1012.4,77,23.66
2022-08-05,43.0,40.0,43.0,31.8,19.6,0.0,21.6,203,15.7,60,1013.0,43,24.76
2022-08-06,50.0,51.0,51.0,33.4,17.2,0.0,23.2,192,15.8,63,1012.1,0,27.08
2022-08-07,55.0,93.0,93.0,36.2,17.6,0.0,19.5,203,14.4,56,1011.7,25,26.92
2022-08-08,57.0,84.0,84.0,34.0,19.0,0.0,15.1,188,16.1,59,1012.6,40,26.28
2022-08-09,56.0,74.0,74.0,34.2,20.9,0.0,17.6,211,14.0,50,1012.7,46,25.21
2022-08-10,54.0,54.0,54.0,34.8,20.8,0.0,20.0,211,14.3,50,1014.6,8,26.22
2022-08-11,53.0,54.0,54.0,34.4,19.6,0.0,21.3,204,13.2,52,1014.2,24,26.8
2022-08-12,57.0,64.0,64.0,34.1,17.9,0.0,20.7,206,13.5,56,1012.6,9,26.58
2022-08-13,59.0,93.0,93.0,34.7,18.5,0.0,18.4,208,14.2,53,1012.8,5,26.52
2022-08-14,61.0,100.0,100.0,34.2,18.9,0.0,20.4,211,15.0,57,1012.0,0,26.42
2022-08-15,64.0,84.0,84.0,33.2,17.9,0.0,17.6,204,15.4,60,1009.9,0,26.4
2022-08-16,59.0,77.0,77.0,33.5,17.8,0.0,19.9,220,14.7,58,1009.0,8,25.7
2022-08-17,52.0,58.0,58.0,32.7,18.9,0.0,18.2,213,15.0,59,1011.4,16,24.69
2022-08-18,47.0,46.0,47.0,30.9,17.8,0.0,19.4,206,13.8,59,1012.0,1,25.93
2022-08-19,53.0,84.0,84.0,31.6,17.0,0.0,18.8,192,14.5,61,1009.0,1,25.35
2022-08-20,54.0,49.0,54.0,29.9,18.8,0.0,16.6,157,17.3,72,1010.7,46,23.82
2022-08-21,55.0,42.0,55.0,29.0,19.4,0.0,15.3,187,17.4,74,1015.4,43,19.76
2022-08-22,49.0,45.0,49.0,30.1,18.1,0.0,16.6,205,16.8,73,1014.2,38,23.0
2022-08-23,59.0,84.0,84.0,32.1,16.8,0.0,18.3,211,16.7,72,1009.1,16,24.57
2022-08-24,53.0,58.0,58.0,32.2,18.7,0.0,17.3,172,17.6,69,1010.4,6,24.7
2022-08-25,54.0,50.0,54.0,32.6,19.6,0.0,16.5,216,16.5,64,1013.6,8,24.64
2022-08-26,48.0,48.0,48.0,30.0,18.2,0.0,18.6,217,16.9,72,1013.1,7,24.81
2022-08-27,50.0,43.0,50.0,28.5,18.0,0.0,16.6,210,16.5,72,1010.9,17,24.46
2022-08-28,38.0,41.0,41.0,28.2,18.9,0.0,16.8,215,16.4,71,1010.1,34,23.05
2022-08-29,52.0,43.0,52.0,28.8,17.5,0.0,19.7,217,15.9,71,1011.7,12,22.8
2022-08-30,61.0,51.0,61.0,34.0,17.1,0.0,18.7,198,13.6,57,1012.5,1,24.67
2022-08-31,62.0,108.0,108.0,39.5,19.0,0.0,18.7,217,12.2,41,1009.3,0,24.58
2022-09-01,66.0,140.0,140.0,37.7,22.5,0.0,15.9,150,14.2,41,1006.8,25,23.05
2022-09-02,64.0,126.0,126.0,37.9,22.2,0.0,17.7,176,16.2,50,1007.9,14,23.69
2022-09-03,59.0,119.0,119.0,38.5,22.0,0.0,20.1,221,17.2,50,1009.2,5,22.81
2022-09-04,55.0,126.0,126.0,43.0,25.9,0.0,24.8,219,16.6,41,1009.5,28,20.48
2022-09-05,56.0,143.0,143.0,37.7,23.6,0.0,19.3,193,19.5,58,1007.3,8,22.74
2022-09-06,60.0,126.0,126.0,37.3,21.1,0.0,16.1,203,18.9,63,1009.4,1,23.16
2022-09-07,64.0,93.0,93.0,39.1,22.4,0.0,19.5,212,17.3,54,1012.0,9,21.91
2022-09-08,60.0,64.0,64.0,38.4,22.5,0.0,16.9,205,17.3,49,1007.0,36,21.03
2022-09-09,42.0,32.0,42.0,40.0,22.5,18.9,28.1,106,17.4,53,1000.9,88,12.91
2022-09-10,39.0,27.0,39.0,27.0,22.3,2.8,12.8,203,21.4,84,1009.9,96,8.87
2022-09-11,28.0,38.0,38.0,29.1,21.9,5.9,17.4,248,21.5,84,1014.7,58,17.91
2022-09-12,34.0,31.0,34.0,27.5,21.5,3.0,17.2,225,21.1,85,1013.5,54,14.17
2022-09-13,58.0,41.0,58.0,27.8,20.1,0.3,13.9,182,19.6,81,1010.9,16,18.44
2022-09-14,53.0,40.0,53.0,27.2,18.6,0.0,15.4,161,18.0,80,1011.8,30,17.18
2022-09-15,52.0,43.0,52.0,27.1,17.4,0.1,16.3,191,17.0,78,1013.4,23,20.43
2022-09-16,58.0,61.0,61.0,27.9,16.7,0.0,20.5,216,16.8,77,1012.3,21,21.05
2022-09-17,57.0,46.0,57.0,27.9,17.1,0.0,17.5,176,16.2,75,1009.3,26,19.14
2022-09-18,49.0,40.0,49.0,25.0,18.5,0.1,16.3,182,14.8,69,1009.2,43,17.6
2022-09-19,30.0,35.0,35.0,27.2,16.2,0.0,22.1,249,14.9,71,1010.7,2,21.55
2022-09-20,24.0,25.0,25.0,27.6,18.2,0.0,20.6,250,15.3,66,1012.1,28,19.31
2022-09-21,26.0,36.0,36.0,28.4,15.9,0.0,21.7,258,13.9,64,1012.8,5,21.64
2022-09-22,45.0,74.0,74.0,31.5,15.6,0.0,19.7,220,11.8,54,1012.8,1,21.94
2022-09-23,52.0,90.0,90.0,34.0,18.0,0.0,18.5,219,11.8,50,1012.6,25,20.66
2022-09-24,53.0,67.0,67.0,33.7,18.7,0.0,20.4,222,13.5,58,1014.9,17,20.02
2022-09-25,57.0,71.0,71.0,33.7,18.1,0.0,19.8,200,14.8,60,1014.2,0,20.12
2022-09-26,58.0,58.0,58.0,33.7,18.0,0.0,18.0,192,15.4,62,1011.6,8,19.63
2022-09-27,58.0,100.0,100.0,35.3,18.6,0.0,18.1,188,15.7,59,1010.7,10,19.99
2022-09-28,63.0,119.0,119.0,35.7,19.3,0.0,18.1,196,16.5,61,1012.6,2,19.8
2022-09-29,61.0,54.0,61.0,32.2,18.6,0.0,18.4,204,18.0,76,1013.7,28,19.32
2022-09-30,55.0,44.0,55.0,27.9,17.2,0.0,14.8,198,16.6,79,1011.2,32,17.72
2022-10-01,47.0,44.0,47.0,26.6,15.1,0.0,16.3,218,14.9,76,1011.2,37,15.9
2022-10-02,47.0,49.0,49.0,26.9,14.9,0.0,16.6,235,15.3,76,1013.2,8,18.22
2022-10-03,50.0,47.0,50.0,27.9,16.0,0.0,16.8,216,16.1,79,1014.2,21,16.89
2022-10-04,57.0,71.0,71.0,30.4,16.5,0.0,16.0,200,17.0,79,1013.2,21,17.66
2022-10-05,66.0,71.0,71.0,29.5,17.4,0.0,16.9,193,17.6,82,1014.2,48,16.26
2022-10-06,69.0,67.0,69.0,29.1,17.6,0.0,17.7,196,17.3,80,1016.0,62,15.34
2022-10-07,71.0,84.0,84.0,29.2,17.2,0.0,15.1,226,16.9,78,1016.5,34,15.78
2022-10-08,70.0,90.0,90.0,30.0,17.1,0.0,15.8,225,16.6,76,1016.6,26,16.0
2022-10-09,60.0,51.0,60.0,29.0,16.8,0.0,16.3,219,16.6,79,1016.0,23,16.73
2022-10-10,60.0,46.0,60.0,27.1,15.9,0.0,16.5,210,16.2,81,1014.6,51,14.62
2022-10-11,56.0,47.0,56.0,27.4,16.0,0.0,17.2,234,16.1,80,1015.1,55,13.44
2022-10-12,52.0,44.0,52.0,26.5,17.4,0.1,17.4,232,16.6,79,1017.4,40,14.2
2022-10-13,75.0,44.0,75.0,26.5,17.6,0.0,16.9,211,16.3,80,1015.1,55,12.64
2022-10-14,58.0,40.0,58.0,26.0,16.8,0.0,17.6,202,15.3,78,1011.0,74,11.92
2022-10-15,29.0,35.0,35.0,23.6,17.9,1.2,9.5,235,14.7,74,1012.0,97,5.53
2022-10-16,32.0,37.0,37.0,24.5,15.7,0.0,18.4,225,14.7,78,1015.6,47,11.69
2022-10-17,44.0,45.0,45.0,27.4,13.6,0.0,15.7,222,14.6,76,1015.5,16,15.41
2022-10-18,54.0,71.0,71.0,32.9,15.6,0.0,15.8,217,13.0,59,1014.6,7,15.97
2022-10-19,39.0,58.0,58.0,35.5,18.5,0.0,21.4,21,5.9,29,1014.6,14,16.0
2022-10-20,50.0,49.0,50.0,32.8,19.5,0.0,19.5,195,7.9,36,1012.9,52,15.4
2022-10-21,54.0,49.0,54.0,28.0,16.0,0.0,13.3,168,15.3,74,1011.9,8,15.54
2022-10-22,52.0,40.0,52.0,21.4,16.1,1.2,16.6,191,14.2,77,1009.2,88,8.84
2022-10-23,40.0,39.0,40.0,25.5,13.2,0.1,25.5,223,9.3,65,1010.4,26,15.37
2022-10-24,39.0,39.0,39.0,24.6,9.3,0.0,14.4,326,-0.9,35,1019.3,0,15.94
2022-10-25,42.0,41.0,42.0,26.9,12.5,0.0,16.5,100,-0.9,29,1017.6,2,15.68
2022-10-26,53.0,43.0,53.0,23.9,11.9,0.0,17.4,233,9.5,63,1014.2,30,15.37
